Date,open,close,high,low,volumn,price_change,day,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,percent_change
2017-07-18,246.5,245.45,252.9,243.0,126460.0,0.0043,2017-07-18,246.17,247.01,247.9275,86982.0,66617.0,69743.0,0.008008213552361365
2017-07-19,249.0,247.8,251.0,245.15,62630.0,0.0101,2017-07-19,246.38000000000002,246.93,247.56750000000002,90236.0,68918.0,70036.0,0.009574251375025655
2017-07-20,245.95,250.0,250.0,245.15,31010.0,-0.012199999999999999,2017-07-20,247.22000000000003,246.89499999999998,247.45,66652.0,66709.0,70077.0,0.00887812752219519
2017-07-21,245.2,246.15,250.5,244.5,71040.0,-0.003,2017-07-21,246.58,246.70999999999998,247.20749999999998,69828.0,66955.0,71243.0,-0.01539999999999997
2017-07-24,249.1,244.15,250.0,244.15,62200.0,0.0159,2017-07-24,246.70999999999998,246.59500000000003,246.91499999999996,70668.0,71228.0,69471.0,-0.008125126955108697
2017-07-25,246.6,251.85,251.85,245.5,86230.0,-0.01,2017-07-25,247.99,247.08,247.18249999999998,62622.0,74802.0,71588.5,0.031537988941224615
2017-07-26,245.45,246.0,251.0,245.0,46570.0,-0.004699999999999999,2017-07-26,247.63000000000002,247.00500000000002,247.3825,59410.0,74823.0,73173.0,-0.023228111971411503
2017-07-27,245.15,247.3,248.5,244.4,32090.000000000004,-0.0012,2017-07-27,247.09,247.15500000000003,247.5275,59626.0,63139.0,71589.5,0.005284552845528534
2017-07-28,245.15,244.85,248.5,244.3,40180.0,0.0,2017-07-28,246.82999999999998,246.705,247.525,53454.0,61641.0,71215.5,-0.009906995551961284
2017-07-31,245.0,242.2,246.7,242.2,38520.0,-0.0006,2017-07-31,246.44,246.575,247.15,48718.0,59693.0,59428.0,-0.010822952828262178
2017-08-01,246.2,245.0,247.9,244.15,35120.0,0.0049,2017-08-01,245.07000000000002,246.53000000000003,246.77000000000004,38496.0,50559.0,58588.0,0.011560693641618602
2017-08-02,249.1,246.45,251.0,246.45,74130.0,0.0118,2017-08-02,245.16,246.39499999999998,246.6625,44008.0,51709.0,60313.5,0.0059183673469387355
2017-08-03,242.3,246.15,249.35,240.1,86220.0,-0.0273,2017-08-03,244.93,246.01,246.45250000000001,54834.0,57230.0,61969.5,-0.001217285453438799
2017-08-04,245.05,242.4,246.45,242.3,74400.0,0.0113,2017-08-04,244.44,245.635,246.17250000000004,61678.0,57566.0,62260.5,-0.015234613040828737
2017-08-07,247.75,246.0,251.4,246.0,35290.0,0.011000000000000001,2017-08-07,245.2,245.82,246.20750000000004,61032.0,54875.0,63051.5,0.014851485148514865
2017-08-08,242.7,247.05,248.0,241.5,43010.0,-0.0204,2017-08-08,245.60999999999999,245.34,246.20999999999998,62610.0,50553.0,62677.5,0.004268292682926944
2017-08-09,242.1,242.0,246.8,241.1,375430.0,-0.0025,2017-08-09,244.71999999999997,244.94,245.9725,122870.0,83439.0,79131.0,-0.020441206233556053
2017-08-10,237.55,242.0,246.4,235.55,178140.0,-0.018799999999999997,2017-08-10,243.89000000000001,244.41000000000003,245.78249999999997,141254.0,98044.0,80591.5,0.0
2017-08-11,237.4,236.3,240.2,230.85,140800.0,-0.0006,2017-08-11,242.67000000000002,243.55499999999998,245.12999999999997,154534.0,108106.0,84873.5,-0.023553719008264418
2017-08-14,238.4,242.7,243.0,237.2,65060.0,0.0042,2017-08-14,242.01,243.60500000000002,245.08999999999997,160488.0,110760.0,85226.5,0.027084214980956256
2017-08-16,243.1,234.25,245.95,234.25,88370.0,0.0197,2017-08-16,239.45,242.53000000000003,244.52999999999997,169560.0,116085.0,83322.0,-0.03481664606510093
2017-08-17,242.65,244.9,248.9,236.5,178140.0,-0.0019,2017-08-17,240.03000000000003,242.375,244.385,130102.0,126486.0,89097.5,0.045464247598719254
2017-08-18,242.3,240.1,243.7,238.8,72010.0,-0.0014000000000000002,2017-08-18,239.65,241.77000000000004,243.88999999999996,108876.0,125065.0,91147.5,-0.01959983666802778
2017-08-21,241.15,240.8,245.0,239.0,34200.0,-0.004699999999999999,2017-08-21,240.55,241.60999999999999,243.6225,87556.0,121045.0,89305.5,0.00291545189504383
2017-08-22,242.0,241.75,246.45,240.35,56400.0,0.0034999999999999996,2017-08-22,240.35999999999999,241.185,243.5025,85824.0,123156.0,89015.5,0.003945182724252483
2017-08-23,242.15,243.0,245.0,239.1,47180.0,0.0006,2017-08-23,242.10999999999999,240.77999999999997,243.06,77586.0,123573.0,87063.0,0.005170630816959676
2017-08-24,240.55,241.0,244.95,239.55,25530.0,-0.0066,2017-08-24,241.33,240.67999999999998,242.81,47064.0,88583.0,86011.0,-0.008230452674897082
2017-08-28,244.1,240.75,247.4,239.4,48470.0,0.0148,2017-08-28,241.45999999999998,240.55499999999998,242.4825,42356.0,75616.0,86830.0,-0.0010373443983402453
2017-08-29,239.2,243.25,243.95,238.05,28860.0,-0.020099999999999996,2017-08-29,241.95,241.25,242.4025,41288.0,64422.0,86264.0,0.010384215991692702
2017-08-30,239.25,241.05,241.7,238.6,14240.0,0.0002,2017-08-30,241.81,241.08499999999998,242.34499999999997,32856.0,59340.0,85050.0,-0.009044193216855012
2017-08-31,238.7,237.7,241.85,237.3,31090.0,-0.0023,2017-08-31,240.75,241.42999999999998,241.97999999999996,29638.0,53612.0,84848.5,-0.013897531632441451
2017-09-01,241.25,238.55,243.0,238.25,47580.0,0.010700000000000001,2017-09-01,240.26,240.795,241.58499999999998,34048.0,40556.0,83521.0,0.0035759360538494267
2017-09-04,238.3,238.15,243.0,238.0,50280.0,-0.012199999999999999,2017-09-04,239.74,240.6,241.185,34410.0,38383.0,81724.0,-0.0016767973171243344
2017-09-05,249.2,239.95,253.8,238.3,280480.0,0.045700000000000005,2017-09-05,239.08,240.51500000000001,241.0625,84734.0,63011.0,92028.0,0.007558261599831972
2017-09-06,245.9,248.0,248.05,241.1,68530.0,-0.0132,2017-09-06,240.46999999999997,241.14000000000001,241.1625,95592.0,64224.0,93690.0,0.03354865596999379
2017-09-07,242.2,246.0,247.95,241.6,33460.0,-0.015,2017-09-07,242.13000000000002,241.44,241.11000000000004,96066.0,62852.0,93212.5,-0.008064516129032251
2017-09-08,241.6,242.1,245.2,241.1,32189.999999999996,-0.0025,2017-09-08,242.84,241.55,241.115,92988.0,63518.0,76050.5,-0.01585365853658538
2017-09-11,246.55,241.8,251.2,241.8,65630.0,0.020499999999999997,2017-09-11,243.57,241.65500000000003,241.10500000000002,96058.0,65234.0,70425.0,-0.0012391573729862992
2017-09-12,244.25,245.15,251.05,243.2,80430.0,-0.009300000000000001,2017-09-12,244.60999999999999,241.84500000000003,241.54749999999999,56048.0,70391.0,67406.5,0.013854425144747662
2017-09-13,247.95,245.55,255.25,244.3,287930.0,0.0151,2017-09-13,244.11999999999998,242.295,241.69,99928.0,97760.0,78550.0,0.0016316540893330789
2017-09-14,243.85,249.4,252.8,242.6,88310.0,-0.0165,2017-09-14,244.8,243.465,242.44750000000005,110898.0,103482.0,78547.0,0.015679087762166644
2017-09-15,241.6,242.9,245.5,241.0,39120.0,-0.0092,2017-09-15,244.96000000000004,243.9,242.3475,112284.0,102636.0,71596.0,-0.026062550120288686
2017-09-18,244.65,242.5,247.4,242.5,295500.0,0.0126,2017-09-18,245.1,244.33499999999998,242.46750000000003,158258.0,127158.0,82770.5,-0.0016467682173734177
2017-09-19,242.2,243.55,245.4,241.6,35810.0,-0.01,2017-09-19,244.78000000000003,244.69500000000002,242.60500000000002,149334.0,102691.0,82851.0,0.004329896907216524
2017-09-20,241.2,244.0,244.0,240.55,23790.0,-0.0040999999999999995,2017-09-20,244.47000000000003,244.29500000000002,242.71750000000003,96506.0,98217.0,81220.5,0.0018476698829807958
2017-09-21,233.25,242.75,243.4,222.55,1090000.0,-0.033,2017-09-21,243.14000000000001,243.97000000000003,242.705,296844.0,203871.0,133361.5,-0.0051229508196721785
2017-09-22,230.2,233.0,233.0,228.45,382240.0,-0.0131,2017-09-22,241.16,243.06000000000003,242.305,365468.0,238876.0,151197.0,-0.040164778578784754
2017-09-25,212.25,219.9,220.35,204.0,723310.0,-0.078,2017-09-25,236.64000000000001,240.86999999999998,241.2625,451030.0,304644.0,184939.0,-0.05622317596566517
2017-09-26,216.65,210.0,219.0,209.0,300760.0,0.0207,2017-09-26,229.93,237.35499999999996,239.6,504020.0,326677.0,198534.0,-0.04502046384720326
2017-09-27,211.4,219.6,219.9,209.0,88010.0,-0.0242,2017-09-27,225.05,234.76000000000005,238.5275,516864.0,306685.0,202222.5,0.045714285714285596
2017-09-28,207.7,213.45,219.7,205.7,173240.0,-0.0175,2017-09-28,219.19,231.16500000000002,237.315,333512.0,315178.0,209330.0,-0.028005464480874376
2017-09-29,217.4,207.8,219.0,207.8,102650.0,0.0467,2017-09-29,214.15,227.65500000000003,235.7775,277594.0,321531.0,212083.5,-0.026469899273834474
2017-10-03,212.4,217.0,220.2,210.15,54050.0,-0.023,2017-10-03,213.57,225.10500000000002,234.72000000000003,143742.0,297386.0,212272.0,0.04427333974975922
2017-10-04,210.0,215.95,217.75,208.5,71520.0,-0.0113,2017-10-04,214.76,222.34499999999997,233.51999999999998,97894.0,300957.0,201824.0,-0.004838709677419395
2017-10-05,214.3,211.15,215.3,210.1,48510.0,0.020499999999999997,2017-10-05,213.07000000000002,219.06,231.67749999999995,89994.0,303429.0,200823.0,-0.022227367446168045
2017-10-06,217.5,214.0,221.0,214.0,93650.0,0.0149,2017-10-06,213.18,216.185,230.07749999999996,74076.0,203794.0,203832.5,0.013497513615912782
2017-10-09,215.3,218.0,220.0,215.0,39180.0,-0.0101,2017-10-09,215.22000000000003,214.685,228.8725,61382.0,169488.0,204182.0,0.01869158878504673
2017-10-10,215.6,217.0,218.95,215.0,34050.0,0.0014000000000000002,2017-10-10,215.22000000000003,214.39499999999998,227.6325,57382.0,100562.0,202603.0,-0.004587155963302725
2017-10-11,218.75,217.05,224.75,215.5,120010.0,0.0146,2017-10-11,215.44,215.1,226.22750000000002,67080.0,82487.0,204582.0,0.00023041474654372784
2017-10-12,220.05,219.9,223.0,218.0,31890.0,0.0059,2017-10-12,217.19,215.13000000000002,224.94500000000002,63756.0,76875.0,191780.0,0.01313061506565294
2017-10-13,220.35,221.95,222.7,219.6,40070.0,0.0014000000000000002,2017-10-13,218.78000000000003,215.98000000000002,223.5725,53040.0,63558.0,189368.0,0.009322419281491579
2017-10-16,220.55,220.0,222.5,218.85,26790.0,0.0009,2017-10-16,219.18,217.2,222.4275,50562.0,55972.0,188751.5,-0.00878576255913488
2017-10-17,221.95,217.0,231.7,217.0,158520.0,0.0063,2017-10-17,219.18,217.2,221.1525,75456.0,66419.0,181902.5,-0.013636363636363669
2017-10-18,224.0,223.3,225.25,222.25,24490.0,0.0092,2017-10-18,220.43,217.935,220.14000000000001,56352.0,61716.0,181336.5,0.029032258064516148
2017-10-19,225.5,226.9,228.0,224.05,7840.0,0.0067,2017-10-19,221.83,219.51,219.285,51542.0,57649.0,180539.0,0.016121809225257522
2017-10-23,221.7,223.5,227.4,220.0,25460.0,-0.0169,2017-10-23,222.14000000000001,220.45999999999998,218.3225,48620.0,50830.0,127312.0,-0.014984574702512132
2017-10-24,221.2,223.0,224.2,220.25,17050.0,-0.0023,2017-10-24,222.74,220.95999999999998,217.8225,46672.0,48617.0,109052.5,-0.0022371364653244186
2017-10-25,220.45,223.0,227.0,220.0,41560.0,-0.0034000000000000002,2017-10-25,223.94,221.56,217.97750000000002,23280.0,49368.0,74965.0,0.0
2017-10-26,220.1,220.55,222.0,220.0,26440.0,-0.0016,2017-10-26,223.39000000000001,221.91,218.50500000000002,23670.0,40011.0,61249.0,-0.010986547085201748
2017-10-27,221.65,219.2,226.5,218.4,463060.0,0.006999999999999999,2017-10-27,221.85,221.84,218.48499999999999,114714.0,83128.0,80001.5,-0.00612106098390397
2017-10-30,224.75,220.3,228.95,220.3,158600.0,0.013999999999999999,2017-10-30,221.20999999999998,221.675,218.82750000000001,141342.0,94981.0,79269.5,0.005018248175182594
2017-10-31,222.45,224.6,226.4,220.3,31150.0,-0.0102,2017-10-31,221.53000000000003,222.135,219.66749999999996,144162.0,95417.0,75694.5,0.019518837948252266
2017-11-01,222.2,222.3,226.4,221.05,35860.0,-0.0011,2017-11-01,221.39000000000001,222.66500000000002,219.93249999999998,143022.0,83151.0,74785.0,-0.01024042742653597
2017-11-02,223.0,222.2,226.0,222.0,45310.0,0.0036,2017-11-02,221.71999999999997,222.55499999999998,220.24499999999998,146796.0,85233.0,73474.5,-0.00044984255510582827
2017-11-03,223.3,224.9,225.5,222.2,31670.0,0.0013,2017-11-03,222.85999999999999,222.35500000000002,220.93250000000003,60518.0,87616.0,72632.5,0.012151215121512182
2017-11-06,221.0,220.3,224.75,219.0,42300.0,-0.0103,2017-11-06,222.85999999999999,222.035,221.24750000000003,37258.0,89300.0,70065.0,-0.020453534904401938
2017-11-07,219.4,221.1,222.9,217.6,74670.0,-0.0072,2017-11-07,222.16000000000003,221.84499999999997,221.4025,45962.0,95062.0,71839.5,0.0036314117113027677
2017-11-08,215.15,217.1,220.0,214.2,117450.0,-0.0194,2017-11-08,221.11999999999998,221.25500000000002,221.40750000000003,62280.0,102651.0,76009.5,-0.018091361374943493
2017-11-09,247.5,215.5,258.15,215.0,1200000.0,0.15039999999999998,2017-11-09,219.77999999999997,220.75,221.33,293218.0,220007.0,130009.0,-0.007369875633348677
2017-11-10,227.9,239.0,239.9,225.0,479350.0,-0.07919999999999999,2017-11-10,222.6,222.73000000000002,222.285,382754.0,221636.0,152382.0,0.10904872389791187
2017-11-13,227.9,239.6,239.6,225.15,303270.0,0.0,2017-11-13,226.45999999999998,224.66,223.16749999999996,434948.0,236103.0,165542.0,0.002510460251045954
2017-11-14,223.6,230.0,230.05,220.1,79700.0,-0.0189,2017-11-14,228.24,225.2,223.66749999999996,435954.0,240958.0,168187.5,-0.04006677796327207
2017-11-15,218.6,221.05,225.0,217.1,72580.0,-0.022400000000000003,2017-11-15,229.03000000000003,225.075,223.86999999999998,426980.0,244630.0,163890.5,-0.038913043478260856
2017-11-16,220.0,219.15,222.8,217.1,45480.0,0.0064,2017-11-16,229.76,224.76999999999998,223.6625,196076.0,244647.0,164940.0,-0.0085953404207193
2017-11-17,225.8,224.8,228.1,222.1,115430.0,0.0264,2017-11-17,226.92,224.76,223.55749999999998,123292.0,253023.0,170319.5,0.02578142824549401
2017-11-20,224.65,228.45,228.45,223.75,30960.0,-0.0051,2017-11-20,224.69,225.575,223.805,68830.0,251889.0,170594.5,0.01623665480427028
2017-11-21,231.0,226.9,236.2,224.65,621660.0,0.028300000000000002,2017-11-21,224.07000000000002,226.15500000000003,224.0,177222.0,306588.0,200825.0,-0.006784854453928624
2017-11-22,228.1,231.9,236.7,226.45,105310.0,-0.0126,2017-11-22,226.24,227.635,224.445,183768.0,305374.0,204012.5,0.02203613926840009
2017-11-23,234.55,228.0,237.0,228.0,135220.0,0.028300000000000002,2017-11-23,228.01,228.885,224.81749999999997,201716.0,198896.0,209451.5,-0.01681759379042691
2017-11-24,230.0,234.55,235.6,229.0,145360.0,-0.0194,2017-11-24,229.95999999999998,228.44,225.58499999999998,207702.0,165497.0,193566.5,0.028728070175438658
2017-11-27,235.9,229.0,238.95,229.0,199510.0,0.025699999999999997,2017-11-27,230.07000000000002,227.38000000000002,226.01999999999998,241412.0,155121.0,195612.0,-0.023662332125346408
2017-11-28,241.0,239.0,250.0,234.65,530240.0,0.0216,2017-11-28,232.49,228.28000000000003,226.74,223128.0,200175.0,220566.5,0.04366812227074246
2017-11-29,238.55,241.95,245.0,236.3,109830.0,-0.0102,2017-11-29,234.5,230.36999999999998,227.7225,224032.0,203900.0,224265.0,0.012343096234309625
2017-11-30,246.0,238.0,249.0,237.0,443750.0,0.031200000000000002,2017-11-30,236.5,232.25500000000002,228.5125,285738.0,243727.0,244187.0,-0.016325687125439137
2017-12-01,266.5,249.45,283.75,249.0,3030000.0,0.0833,2017-12-01,239.48000000000002,234.71999999999997,229.74,862666.0,535184.0,394103.5,0.04810924369747904
2017-12-04,270.0,265.5,279.2,261.0,1010000.0,0.0131,2017-12-04,246.78000000000003,238.425,232.0,1024764.0,633088.0,442488.5,0.06434155141310893
2017-12-05,264.7,269.7,272.45,262.3,301750.0,-0.0196,2017-12-05,252.92,242.705,234.43,979066.0,601097.0,453842.5,0.01581920903954792
2017-12-06,259.1,263.0,269.85,256.1,249680.0,-0.0212,2017-12-06,257.13,245.815,236.725,1007036.0,615534.0,460454.0,-0.02484241750092686
2017-12-07,272.45,260.95,274.9,260.25,458320.0,0.051500000000000004,2017-12-07,261.71999999999997,249.10999999999999,238.9975,1009950.0,647844.0,423370.0,-0.0077946768060837
2017-12-08,280.15,272.05,284.9,272.05,1010000.0,0.028300000000000002,2017-12-08,266.23999999999995,252.85999999999999,240.65,605950.0,734308.0,449902.5,0.04253688446062465
2017-12-11,280.1,282.8,288.9,278.2,548800.0,-0.0002,2017-12-11,269.7,258.23999999999995,242.81000000000003,513710.0,769237.0,462179.0,0.03951479507443478
2017-12-12,274.65,277.3,279.95,235.0,422860.0,-0.0195,2017-12-12,271.22,262.07,245.175,537932.0,758499.0,479337.0,-0.01944837340876948
2017-12-13,274.9,274.0,279.9,271.1,538680.0,0.0009,2017-12-13,273.42,265.275,247.8225,595732.0,801384.0,502642.0,-0.011900468806346987
2017-12-14,272.4,274.0,275.7,265.2,195450.0,-0.0091,2017-12-14,276.03000000000003,268.875,250.56499999999997,543158.0,776554.0,510140.5,0.0
2017-12-15,278.6,274.0,279.95,272.0,293720.0,0.022799999999999997,2017-12-15,276.42,271.33000000000004,253.025,399902.0,502926.0,519055.0,0.0
2017-12-18,279.75,275.0,283.75,264.0,198950.0,0.0040999999999999995,2017-12-18,274.86,272.28000000000003,255.35249999999996,329932.0,421821.0,527454.5,0.0036496350364962904
2017-12-19,282.05,281.0,284.1,280.0,228690.0,0.008199999999999999,2017-12-19,275.6,273.40999999999997,258.0575,291098.0,414515.0,507806.0,0.021818181818181737
2017-12-20,284.5,282.1,292.5,281.0,199550.0,0.0087,2017-12-20,277.21999999999997,275.32,260.5675,223272.0,409502.0,512518.0,0.003914590747331026
2017-12-21,283.95,286.65,290.0,283.0,199590.0,-0.0019,2017-12-21,279.75,277.89,263.5,224100.0,383629.0,515736.5,0.01612903225806428
2017-12-22,276.65,284.0,285.0,275.05,72130.0,-0.025699999999999997,2017-12-22,281.75,279.085,265.97249999999997,179782.0,289842.0,512075.0,-0.009244723530437704
2017-12-26,283.9,277.0,285.0,276.55,80280.0,0.0262,2017-12-26,282.15,278.505,268.3725,156048.0,242990.0,506113.5,-0.02464788732394363
2017-12-27,279.15,286.0,286.0,276.9,63150.0,-0.0167,2017-12-27,283.15,279.375,270.72249999999997,122940.0,207019.0,482759.0,0.032490974729241895
2017-12-28,277.7,281.2,283.0,276.05,34800.0,-0.0052,2017-12-28,282.96999999999997,280.09499999999997,272.68500000000006,89990.0,156631.0,479007.5,-0.016783216783216814
2017-12-29,274.7,277.7,280.7,272.55,63040.0,-0.0108,2017-12-29,281.17999999999995,280.46500000000003,274.67,62680.0,143390.0,459972.0,-0.012446657183499243
2018-01-01,279.9,274.85,282.8,273.1,166000.0,0.0189,2018-01-01,279.35,280.55,275.93999999999994,81454.0,130618.0,316772.0,-0.010262873604609202
2018-01-02,272.6,280.0,280.0,271.55,41270.0,-0.026099999999999998,2018-01-02,279.95,281.05,276.66499999999996,73652.0,114850.0,268335.5,0.01873749317809703
2018-01-03,273.1,283.0,283.0,270.35,42070.0,0.0018,2018-01-03,279.35,281.25,277.33,69436.0,96188.0,255351.5,0.010714285714285676
2018-01-04,274.7,275.5,275.75,270.55,96140.0,0.0059,2018-01-04,278.21000000000004,280.59000000000003,277.955,81704.0,85847.0,247674.5,-0.026501766784452263
2018-01-05,271.2,271.55,275.05,270.75,94180.0,-0.0127,2018-01-05,276.98,279.08000000000004,278.485,87932.0,75306.0,229467.5,-0.014337568058076178
2018-01-08,271.7,279.1,279.1,270.1,109420.0,0.0018,2018-01-08,277.83000000000004,278.59000000000003,278.8375,76616.0,79035.0,184438.5,0.027803351132388077
2018-01-09,326.0,272.25,326.0,272.1,3680000.0,0.1999,2018-01-09,276.28000000000003,278.115,278.31,804362.0,439007.0,340998.5,-0.02454317448943044
2018-01-10,357.9,330.0,369.0,321.0,4720000.0,0.09789999999999999,2018-01-10,285.68,282.515,280.94500000000005,1739948.0,904692.0,555855.5,0.21212121212121215
2018-01-11,358.1,354.0,372.0,341.75,2440000.0,0.0006,2018-01-11,301.38,289.795,284.94500000000005,2208720.0,1145212.0,650921.5,0.07272727272727275
2018-01-12,348.35,354.7,365.0,342.1,704900.0,-0.027200000000000002,2018-01-12,318.01,297.495,288.98,2330864.0,1209398.0,676394.0,0.001977401129943379
2018-01-15,349.6,346.25,364.2,345.0,629510.0,0.0036,2018-01-15,331.43999999999994,304.635,292.59250000000003,2434882.0,1255749.0,693183.5,-0.023822948970961377
2018-01-16,335.0,352.2,352.2,330.0,428990.0,-0.0418,2018-01-16,347.42999999999995,311.855,296.4525,1784680.0,1294521.0,704685.5,0.01718411552346577
2018-01-17,346.8,330.0,358.0,327.65,944520.0,0.0352,2018-01-17,347.43,316.555,298.90250000000003,1029584.0,1384766.0,740477.0,-0.0630323679727427
2018-01-18,336.35,349.8,356.0,330.1,777660.0,-0.0301,2018-01-18,346.59000000000003,323.985,302.2875,697116.0,1452918.0,769382.5,0.06000000000000005
2018-01-19,349.4,338.0,356.0,338.0,967350.0,0.0388,2018-01-19,343.25,330.63,304.855,749606.0,1540235.0,807770.5,-0.03373356203544886
2018-01-22,359.55,341.0,374.9,341.0,1260000.0,0.028999999999999998,2018-01-22,342.2,336.82,307.70500000000004,875704.0,1655293.0,867164.0,0.008875739644970349
2018-01-23,358.8,363.5,364.5,353.05,394630.0,-0.0021,2018-01-23,344.46,345.945,312.03000000000003,868832.0,1326756.0,882881.5,0.06598240469208205
2018-01-24,350.2,353.0,358.65,347.05,173120.0,-0.024,2018-01-24,349.06,348.245,315.38,714552.0,872068.0,888380.0,-0.028885832187070193
2018-01-25,344.5,351.9,369.0,342.25,638690.0,-0.0163,2018-01-25,349.48,348.03499999999997,318.91499999999996,686758.0,691937.0,918574.5,-0.003116147308781958
2018-01-29,347.05,344.0,362.0,342.8,420320.0,0.0074,2018-01-29,350.68,346.96500000000003,322.22999999999996,577352.0,663479.0,936438.5,-0.02244955953395844
2018-01-30,332.0,354.0,354.0,330.35,528710.0,-0.0434,2018-01-30,353.28000000000003,347.74,326.1875,431094.0,653399.0,954574.0,0.029069767441860517
2018-01-31,318.9,335.0,336.8,316.95,293270.0,-0.0395,2018-01-31,347.58000000000004,346.02,328.9375,410822.0,639827.0,967174.0,-0.053672316384180796
2018-02-01,326.35,320.0,336.5,316.0,516669.99999999994,0.023399999999999997,2018-02-01,340.98,345.02,330.7875,479532.0,597042.0,990904.0,-0.04477611940298509
2018-02-02,312.2,323.0,326.0,295.1,297540.0,-0.0434,2018-02-02,335.2,342.34000000000003,333.1625,411302.0,549030.0,1000974.0,0.009374999999999911
2018-02-05,320.15,307.8,324.0,300.0,260800.0,0.0255,2018-02-05,327.96,339.32,334.975,379398.0,478375.0,1009305.0,-0.04705882352941171
2018-02-06,304.0,282.0,314.8,282.0,322970.0,-0.0504,2018-02-06,313.56,333.41999999999996,335.12,338250.0,384672.0,1019982.5,-0.08382066276803124
2018-02-07,309.5,311.6,317.9,306.0,152150.0,0.0181,2018-02-07,308.88,328.23,337.0875,310026.0,360424.0,843590.0,0.10496453900709235
2018-02-08,333.55,311.7,338.0,310.6,471420.0,0.07769999999999999,2018-02-08,307.21999999999997,324.1,336.1725,300976.0,390254.0,631161.0,0.0003209242618740227
2018-02-09,335.35,327.0,339.8,321.35,432030.0,0.0054,2018-02-09,308.02,321.61,334.8225,327874.0,369588.0,530762.5,0.04908565928777664
2018-02-12,335.4,338.0,343.55,332.9,172320.0,0.0001,2018-02-12,314.06,321.01,333.9875,310178.0,344788.0,504133.5,0.033639143730886945
2018-02-14,331.35,336.9,340.0,328.25,186960.0,-0.0121,2018-02-14,325.04,319.3,333.52,282976.0,310613.0,482006.0,-0.0032544378698226017
2018-02-15,324.8,334.0,335.4,321.85,152120.0,-0.019799999999999998,2018-02-15,329.52,319.2,332.61,282970.0,296498.0,468162.5,-0.00860789551795782
2018-02-16,323.8,327.95,330.7,319.1,122740.0,-0.0031,2018-02-16,332.77,319.995,332.50750000000005,213234.0,257105.0,427073.5,-0.018113772455089827
2018-02-19,318.4,325.7,325.7,307.5,88230.0,-0.0167,2018-02-19,332.51,320.265,331.3025,144474.0,236174.0,392602.0,-0.006860801951516948
2018-02-20,312.5,320.0,321.55,310.5,59510.0,-0.018500000000000003,2018-02-20,328.90999999999997,321.485,330.40250000000003,121912.0,216045.0,347210.0,-0.017500767577525278
2018-02-21,313.75,315.5,315.8,310.15,80190.0,0.004,2018-02-21,324.63,324.83500000000004,329.1275,100558.0,191767.0,288219.5,-0.014062499999999978
2018-02-22,314.8,313.75,316.2,310.0,86150.0,0.0033,2018-02-22,320.58,325.05,326.64,87364.0,185167.0,272795.5,-0.005546751188589494
2018-02-23,323.75,315.75,330.0,315.75,154140.0,0.028399999999999998,2018-02-23,318.14,325.45500000000004,324.77750000000003,93644.0,153439.0,271846.5,0.0063745019920318224
2018-02-26,317.3,330.6,334.0,309.5,5450000.0,-0.0199,2018-02-26,319.12,325.815,323.7125,1165998.0,655236.0,512412.0,0.04703087885985746
2018-02-27,320.3,315.5,325.7,315.5,493780.0,0.0095,2018-02-27,318.22,323.565,322.2875,1252852.0,687382.0,516085.0,-0.04567453115547493
2018-02-28,314.0,318.2,322.0,313.0,157620.0,-0.0197,2018-02-28,318.76000000000005,321.695,320.49750000000006,1268338.0,684448.0,497530.5,0.008557844690966654
2018-03-01,310.6,314.0,315.5,309.05,134230.0,-0.0108,2018-03-01,318.81000000000006,319.695,319.44750000000005,1277954.0,682659.0,489578.5,-0.013199245757385292
2018-03-05,306.7,309.8,310.45,302.0,99040.0,-0.0126,2018-03-05,317.62,317.88,318.9375,1266934.0,680289.0,468697.0,-0.013375796178343946
2018-03-06,305.85,307.0,313.45,304.0,147840.0,-0.0028000000000000004,2018-03-06,312.9,316.01,318.1375,206502.0,686250.0,461212.0,-0.009038089089735357
2018-03-07,292.65,306.0,306.0,291.0,116230.0,-0.0432,2018-03-07,311.0,314.61,318.0475,130992.0,691922.0,453983.5,-0.0032573289902280145
2018-03-08,294.25,295.2,304.0,286.05,210380.0,0.0055000000000000005,2018-03-08,306.4,312.58,318.70750000000004,141544.0,704941.0,448354.0,-0.03529411764705881
2018-03-09,288.95,296.1,301.0,287.3,300940.0,-0.018000000000000002,2018-03-09,302.82000000000005,310.81499999999994,317.9325,174886.0,726420.0,455793.5,0.0030487804878049918
2018-03-12,289.2,293.0,298.0,288.2,115540.0,0.0009,2018-03-12,299.46,308.53999999999996,316.9975,178186.0,722560.0,437999.5,-0.010469436001350974
2018-03-13,292.95,288.25,300.05,288.0,534690.0,0.013000000000000001,2018-03-13,295.71,304.305,315.06,255556.0,231029.0,443132.5,-0.016211604095563104
2018-03-14,301.35,292.8,306.0,291.25,1100000.0,0.0287,2018-03-14,293.07,302.03499999999997,312.8,452310.0,291651.0,489516.5,0.015784908933217823
2018-03-15,315.7,305.0,320.45,302.65,550740.0,0.047599999999999996,2018-03-15,295.03000000000003,300.71500000000003,311.20500000000004,520382.0,330963.0,507705.5,0.04166666666666652
2018-03-16,314.7,318.0,325.35,312.0,257240.0,-0.0032,2018-03-16,299.40999999999997,301.115,310.40500000000003,511642.0,343264.0,512961.5,0.042622950819672045
